Open;High;Low;Close;Adj Close;Volume
28795.86;28877.22;28795.86;28877.22;28877.22;26427392
28921.68;28933.1;28919.82;28919.82;28919.82;115652608
28925.23;28925.23;28898.67;28904.91;28904.91;61509632
28917.16;29066.43;28917.16;28977.89;28977.89;162357248
28994.97;29065.16;28991.69;29012.47;29012.47;152285184
29045.09;29045.09;29007.67;29008.11;29008.11;102735872
28999.75;29027.5;28996.22;28996.22;28996.22;32063488
28967.4;28967.4;28943.27;28943.27;28943.27;27270144
28946.4;29025.25;28946.4;29025.25;29025.25;41572352
29015.06;29182.71;29015.06;29168.14;29168.14;160344064
29144.37;29199.8;29124.52;29199.8;29199.8;175409152
29280.85;29372.42;29280.85;29372.42;29372.42;275824640
29331.85;29331.85;29225.58;29225.58;29225.58;149403648
29226.54;29226.54;29203.28;29212.74;29212.74;114416640
29217.08;29254.33;29216.35;29216.35;29216.35;82924544
29217.2;29217.2;29185.19;29185.19;29185.19;78324736
29193.27;29205.96;29180.2;29205.96;29205.96;46740480
29201.32;29265.11;29201.32;29265.11;29265.11;58844160
29256.33;29298.36;29256.33;29298.36;29298.36;33181696
29305.07;29305.07;29202.98;29202.98;29202.98;30746624
29203.75;29210.54;29190.59;29196.71;29196.71;31731712
29209.99;29248.4;29209.99;29248.4;29248.4;39915520
29262.66;29272.95;29260.48;29272.95;29272.95;41118720
29265.06;29321.81;29265.06;29321.33;29321.33;81767424
29320.51;29320.51;29257.64;29257.64;29257.64;72349696
29236.05;29252.57;29217.06;29218.5;29218.5;47350784
29239.64;29278.24;29239.64;29264.83;29264.83;65912832
29248.77;29306.22;29246.69;29306.22;29306.22;22434816
29310.04;29340.47;29310.04;29332.75;29332.75;106441728
29332.4;29339.57;29309.9;29309.9;29309.9;29224960
29305.75;29306.09;29296.6;29298.75;29298.75;7119872
29297.59;29316.64;29297.59;29298.03;29298.03;21180416
29294.55;29302.86;29294.55;29302.03;29302.03;21402624
29288.04;29288.04;29198.44;29198.44;29198.44;17656832
29198.47;29198.47;29172.82;29172.82;29172.82;73635840
29169.2;29184.97;29156.87;29158.46;29158.46;110450688
29162.01;29183.19;29162.01;29182.1;29182.1;130812928
29196.95;29209.73;29196.95;29204.31;29204.31;121145344
29214.79;29227.69;29212.3;29224.47;29224.47;21115904
29225.22;29227.19;29220.54;29223.34;29223.34;14252032
29225.58;29232.13;29221.24;29229.86;29229.86;12662784
29222.11;29227.18;29218.63;29227.18;29227.18;3963904
29252.01;29263.07;29230.08;29230.08;29230.08;40325120
29218.04;29220.22;29213.83;29216.91;29216.91;15726592
29203.13;29224.57;29203.13;29224.57;29224.57;15400960
29220.26;29223.09;29219.31;29221.55;29221.55;39049216
29221.52;29260.83;29212.94;29260.83;29260.83;14589952
29271.52;29271.52;29262.96;29262.96;29262.96;28327936
29275.88;29275.88;29261.93;29263.75;29263.75;15460352
29256.63;29265.09;29256.63;29261.2;29261.2;26073088
29275.65;29278.72;29255.5;29255.5;29255.5;6096896
29270.58;29296.25;29270.58;29296.25;29296.25;32763904
29283.98;29315.75;29283.98;29315.75;29315.75;16484352
29316.47;29335.38;29316.47;29333.05;29333.05;43819008
29335.16;29335.16;29282.92;29288.77;29288.77;53819392
29290.91;29291.34;29286.43;29286.43;29286.43;12994560
29277.3;29286.16;29276.33;29276.57;29276.57;33480704
29257.26;29277.51;29256.73;29277.51;29277.51;21073920
29287.3;29302.87;29284.91;29302.6;29302.6;13787136
29318.14;29365.89;29318.14;29336.42;29336.42;86312960
29341.19;29370.8;29341.19;29370.8;29370.8;55945216
29337.17;29337.17;29284.69;29284.69;29284.69;104130560
29276.95;29276.95;29247.1;29250.22;29250.22;79245312
29257.91;29283.95;29257.91;29282.24;29282.24;26447872
29291.54;29389.07;29291.54;29385.03;29385.03;42747904
29379.75;29394.24;29379.75;29379.98;29379.98;64253952
29371.5;29441.75;29366.27;29441.75;29441.75;108294144
29453.15;29453.15;29419.53;29419.53;29419.53;65818624
29449.27;29646.93;29449.27;29611.4;29611.4;151687168
29619.2;29731.77;29617.48;29690.39;29690.39;365944832
29741.95;29741.95;29698.88;29698.88;29698.88;153460736
29708.79;29798.75;29708.79;29798.75;29798.75;208111616
29847.28;29847.28;29772.13;29794.42;29794.42;200509440
29777.25;29782.65;29761.94;29761.94;29761.94;67397632
29754.51;29824.87;29754.51;29770.58;29770.58;125609984
29752.43;29752.43;29705.66;29707.39;29707.39;34277376
29758.67;29758.67;29758.67;29758.67;29758.67;97468416
29733.86;29733.86;29733.86;29733.86;29733.86;57212928
29710.35;29710.35;29710.35;29710.35;29710.35;8849408
29736.12;29808.05;29736.12;29808.05;29808.05;57208832
29808.9;29823.47;29808.9;29823.47;29823.47;133033984
29787.36;29787.36;29777.38;29777.38;29777.38;24596480
29767.2;29836.79;29767.2;29836.79;29836.79;11212800
29814.14;29819.84;29771.46;29771.46;29771.46;33880064
29777.96;29777.96;29732.35;29762.86;29762.86;1720320
29782.66;29812.34;29782.66;29789.23;29789.23;27111424
29796.11;29825.89;29796.11;29817.41;29817.41;78225408
29797.92;29887.45;29797.92;29887.45;29887.45;47470592
29905.68;29908.54;29873.5;29908.54;29908.54;46338048
29910.27;29965.86;29888.07;29965.86;29965.86;48244736
29973.26;30002.76;29950.89;30002.76;30002.76;79099904
29982.8;29982.8;29857.28;29857.28;29857.28;247699456
29868.43;29892.79;29841.44;29879.6;29879.6;128690176
29942.62;30002.51;29942.62;30002.51;30002.51;80633856
30010.12;30104.09;29990.12;30023.22;30023.22;401506304
30013.78;30013.78;29922.3;29922.3;29922.3;163330048
29944.89;29980.84;29913.41;29916.26;29916.26;85223424
29911.59;29911.59;29873.45;29887.57;29887.57;40296448
29880.34;29880.34;29826.81;29876.8;29876.8;58001408
29904.76;29909.21;29882.5;29909.21;29909.21;55791616
29931.28;29962.59;29931.28;29962.59;29962.59;78012416
29972.44;30003.64;29972.44;30003.64;30003.64;86571008
29999.72;30005.96;29980.96;29980.96;29980.96;45740032
29958.06;29980.06;29958.06;29980.06;29980.06;108965888
29982.59;30038.76;29982.59;30024.42;30024.42;84029440
30035.55;30035.55;29983.71;29983.71;29983.71;84787200
29957.42;29957.42;29900.86;29913.87;29913.87;58169344
29931.33;29958.69;29920.6;29958.69;29958.69;70492160
29944.07;29944.07;29901.95;29901.95;29901.95;9953280
29924.2;29924.2;29856.64;29870.07;29870.07;52115456
29862.94;29901.87;29862.94;29894.4;29894.4;729088
29891.42;29927.31;29891.42;29927.31;29927.31;24596480
29766.95;29766.95;29662.36;29662.36;29662.36;115939328
29638.61;29661.37;29601.51;29649.98;29649.98;213700608
29656.53;29679.0;29639.99;29679.0;29679.0;100909056
29708.98;29708.98;29611.45;29611.45;29611.45;110870528
29639.32;29639.32;29507.05;29507.05;29507.05;148271104
29515.24;29515.24;29430.07;29478.31;29478.31;131891200
29505.67;29534.53;29505.67;29534.53;29534.53;139608064
29539.68;29584.27;29539.68;29584.27;29584.27;9150464
29575.21;29596.77;29546.26;29550.95;29550.95;43704320
29571.02;29571.02;29519.27;29534.74;29534.74;27754496
29523.01;29530.11;29507.47;29509.87;29509.87;35313664
29527.21;29556.44;29527.21;29531.8;29531.8;31950848
29549.38;29552.77;29521.78;29531.24;29531.24;20459520
29537.64;29550.15;29504.48;29550.15;29550.15;28958720
29557.93;29634.86;29557.93;29634.86;29634.86;28852224
29627.14;29627.14;29604.65;29612.56;29612.56;50769920
29590.26;29626.46;29578.69;29626.46;29626.46;24971264
29634.28;29649.35;29634.28;29639.39;29639.39;26028032
29652.15;29676.07;29652.15;29668.11;29668.11;61519872
29713.84;29730.29;29696.95;29696.95;29696.95;33757184
29632.5;29632.5;29474.38;29474.38;29474.38;48644096
29497.15;29547.08;29497.15;29540.13;29540.13;74635264
29566.72;29585.49;29548.27;29585.49;29585.49;7337984
29558.3;29582.72;29556.75;29556.75;29556.75;4945920
29515.26;29591.37;29515.26;29584.65;29584.65;26105856
29585.28;29585.61;29561.46;29585.61;29585.61;36304896
29438.12;29452.04;29437.48;29437.48;29437.48;6039552
29376.12;29428.45;29376.12;29428.45;29428.45;86628352
29414.2;29458.93;29414.2;29458.93;29458.93;46585856
29464.41;29477.71;29450.29;29473.93;29473.93;12146688
29518.89;29526.66;29512.38;29520.49;29520.49;31320064
29550.67;29551.5;29534.55;29534.55;29534.55;10303488
29529.32;29531.81;29518.98;29531.81;29531.81;516096
29516.41;29523.7;29506.67;29506.67;29506.67;515663872
29477.63;29478.65;29439.9;29439.9;29439.9;8157184
29454.42;29471.93;29454.42;29457.88;29457.88;8148992
29433.46;29479.32;29428.41;29479.32;29479.32;17555456
29494.02;29543.32;29494.02;29543.32;29543.32;24885248
29545.89;29563.88;29545.89;29563.88;29563.88;41469952
29558.77;29578.46;29558.77;29578.46;29578.46;2824192
29579.72;29583.99;29571.05;29583.99;29583.99;1796096
29580.82;29585.34;29577.25;29584.87;29584.87;172032
29585.35;29624.48;29585.35;29624.48;29624.48;4190208
29622.28;29622.28;29577.05;29585.09;29585.09;76210176
29597.13;29597.13;29582.23;29591.67;29591.67;14821376
29614.27;29646.24;29614.27;29646.24;29646.24;10088448
29625.03;29649.97;29625.03;29644.66;29644.66;479232
29647.76;29647.76;29630.66;29630.66;29630.66;5244928
29653.78;29653.78;29644.77;29646.65;29646.65;24807424
29654.82;29654.82;29642.3;29642.3;29642.3;780288
29653.2;29654.76;29648.81;29650.68;29650.68;3672064
29667.5;29732.92;29667.5;29732.92;29732.92;25712640
29707.79;29763.99;29707.79;29763.99;29763.99;40329216
29746.02;29764.12;29744.14;29764.12;29764.12;73992192
